,AWS 정보,강수량,WBGT,지역구,행정동,신고대분류,신고세부항목,신고건수
496,940,0.0,14.976605864777854,5,98,0,5,2.0
497,938,0.0,15.969726245526848,6,0,0,0,1.0
498,938,0.0,15.969726245526848,6,5,0,5,1.0
499,942,0.0,13.737030509094712,6,60,0,0,1.0
500,942,0.0,13.737030509094712,6,60,0,5,2.0
501,938,0.0,15.969726245526848,6,69,0,0,3.0
502,940,0.0,14.976605864777854,6,91,0,0,1.0
503,940,0.0,14.976605864777854,6,91,0,5,1.0
504,938,0.0,15.998223642633294,6,109,1,0,1.0
505,941,0.0,15.734555320880014,7,14,0,0,1.0
506,941,0.0,15.734555320880014,7,14,0,5,3.0
507,941,0.0,15.762963134795006,7,15,0,5,2.0
508,941,0.0,15.791370948709995,7,39,0,0,2.0
509,904,0.0,13.596040616527286,8,9,0,5,1.0
510,904,0.0,13.596040616527286,8,40,0,5,1.0
511,904,0.0,13.596040616527286,8,51,0,5,2.0
512,904,0.0,13.596040616527286,8,51,2,11,1.0
513,904,0.0,13.596040616527286,8,72,0,5,1.0
514,938,0.0,16.112213231059073,8,114,0,0,1.0
515,904,0.0,13.596040616527286,8,132,0,5,1.0
516,950,0.0,13.205652591364956,9,10,2,11,2.0
517,950,0.0,13.205652591364956,9,28,0,5,1.0
518,950,0.0,13.205652591364956,9,105,0,5,1.0
519,950,0.0,13.205652591364956,9,131,0,5,2.0
520,159,0.0,13.860691444080453,10,42,0,0,1.0
521,159,0.0,13.860691444080453,10,68,0,0,1.0
522,159,0.0,13.860691444080453,10,88,0,5,1.0
523,159,0.0,13.860691444080453,10,90,2,9,1.0
524,159,0.0,13.860691444080453,10,130,0,5,1.0
525,937,0.0,15.29797957133862,11,22,0,0,1.0
526,937,0.0,15.29797957133862,11,22,2,9,1.0
527,940,0.0,14.976605864777854,11,47,0,0,1.0
528,937,0.0,15.29797957133862,11,54,0,5,1.0
529,940,0.0,14.976605864777854,12,6,2,9,1.0
530,940,0.0,14.976605864777854,12,93,0,0,1.0
531,940,0.0,14.976605864777854,12,93,0,5,2.0
532,159,0.0,13.860691444080453,13,95,0,5,1.0
533,159,0.0,13.860691444080453,14,70,0,5,1.0
534,159,0.0,13.860691444080453,14,118,0,0,1.0
535,159,0.0,13.860691444080453,14,118,0,5,1.0
536,937,0.0,15.29797957133862,15,55,0,5,1.0
537,937,0.0,15.29797957133862,15,56,2,11,1.0
538,937,0.0,15.29797957133862,15,79,0,0,1.0
539,937,0.0,15.29797957133862,15,79,0,5,1.0
540,937,0.0,15.29797957133862,15,79,2,9,1.0
541,937,0.0,15.29797957133862,15,101,0,5,1.0
542,937,0.0,15.29797957133862,15,108,0,0,1.0
543,937,0.0,15.29797957133862,15,108,1,0,1.0
544,937,0.0,15.29797957133862,15,112,0,0,1.0
545,937,0.0,15.29797957133862,15,112,0,5,3.0
546,937,0.0,15.29797957133862,15,117,2,9,1.0
547,904,35.0,12.808512642170655,0,4,0,5,1.0
548,904,35.0,12.808512642170655,0,50,0,5,1.0
549,904,35.0,12.808512642170655,0,50,1,0,1.0
550,904,35.0,12.808512642170655,0,73,0,0,1.0
551,939,38.0,15.478186238585852,1,21,0,0,2.0
552,923,56.5,15.547171823162499,2,18,1,0,2.0
553,923,56.5,15.547171823162499,2,18,2,3,1.0
554,923,56.5,15.547171823162499,2,106,1,0,1.0
555,923,56.5,15.547171823162499,2,111,0,0,2.0
556,923,56.5,15.547171823162499,2,111,0,5,1.0
557,942,46.0,11.612318504616349,3,1,0,0,1.0
558,942,46.0,11.580117418760915,3,32,0,0,2.0
559,942,46.0,11.580117418760915,3,32,0,5,1.0
560,942,46.0,11.580117418760915,3,32,1,0,1.0
561,942,46.0,11.547916332905485,3,52,0,0,1.0
562,942,46.0,11.515715247050055,3,100,0,0,1.0
563,942,46.0,11.515715247050055,3,100,0,5,2.0
564,942,46.0,11.483514161194625,4,58,0,5,1.0
565,159,50.8,10.179895623079574,4,82,0,5,2.0
566,159,50.8,10.179895623079574,4,125,0,5,1.0
567,940,41.0,14.862933477864003,5,49,0,0,1.0
568,940,41.0,14.862933477864003,5,49,1,0,1.0
569,940,41.0,14.862933477864003,5,71,0,5,1.0
570,940,41.0,14.862933477864003,5,98,0,0,2.0
571,940,41.0,14.862933477864003,5,98,0,5,2.0
572,938,51.0,14.950606390836235,6,5,0,0,1.0
573,938,51.0,14.969534182433062,6,59,0,0,1.0
574,942,46.0,11.205855741648739,6,60,0,5,1.0
575,938,51.0,15.007389765626716,6,69,0,5,2.0
576,938,51.0,15.026317557223543,6,109,0,0,1.0
577,938,51.0,15.026317557223543,6,109,0,5,1.0
578,941,27.0,16.20180225199622,7,14,0,5,1.0
579,941,27.0,16.221832612976442,7,39,0,0,1.0
580,941,27.0,16.221832612976442,7,39,2,11,1.0
581,941,27.0,16.241862973956657,7,133,2,11,1.0
582,904,35.0,12.808512642170655,8,9,0,0,1.0
583,904,35.0,12.808512642170655,8,40,1,0,1.0
584,904,35.0,12.808512642170655,8,51,0,0,3.0
585,904,35.0,12.808512642170655,8,51,0,5,1.0
586,904,35.0,12.808512642170655,8,72,2,11,1.0
587,159,50.8,10.179895623079574,9,3,0,5,1.0
588,950,44.0,12.625295317371627,9,10,0,0,1.0
589,950,44.0,12.625295317371627,9,10,0,5,1.0
590,950,44.0,12.625295317371627,9,28,0,0,1.0
591,950,44.0,12.625295317371627,9,28,2,11,1.0
592,950,44.0,12.625295317371627,9,86,0,0,1.0
593,950,44.0,12.625295317371627,9,86,1,0,1.0
594,950,44.0,12.625295317371627,9,131,0,5,1.0
595,950,44.0,12.625295317371627,9,131,1,10,1.0
596,159,50.8,10.179895623079574,10,20,0,5,1.0
597,159,50.8,10.179895623079574,10,74,0,0,1.0
598,937,61.0,13.87808389460734,11,54,0,5,1.0
599,937,61.0,13.87808389460734,11,54,1,10,1.0
600,940,41.0,14.862933477864003,12,6,0,1,1.0
601,940,41.0,14.862933477864003,12,93,0,0,2.0
602,940,41.0,14.862933477864003,12,93,0,5,2.0
603,159,50.8,10.179895623079574,13,24,0,0,1.0
604,910,43.5,13.189037166974442,13,43,0,1,1.0
605,910,43.5,13.189037166974442,13,43,0,5,1.0
606,159,50.8,10.179895623079574,13,124,0,5,1.0
607,159,50.8,10.179895623079574,13,124,2,18,1.0
608,159,50.8,10.179895623079574,14,23,0,5,1.0
609,937,61.0,13.87808389460734,15,55,0,5,1.0
610,937,61.0,13.87808389460734,15,55,1,0,1.0
611,937,61.0,13.87808389460734,15,56,0,5,2.0
612,937,61.0,13.87808389460734,15,101,0,0,1.0
613,937,61.0,13.87808389460734,15,101,2,11,1.0
614,937,61.0,13.87808389460734,15,112,0,0,3.0
615,937,61.0,13.87808389460734,15,112,0,5,1.0
616,937,61.0,13.87808389460734,15,112,1,0,1.0
617,937,61.0,13.87808389460734,15,112,2,11,1.0
618,937,61.0,13.87808389460734,15,117,0,5,1.0
619,904,0.0,17.506789839163293,0,50,0,5,1.0
620,941,0.0,18.52739594268511,1,17,1,8,1.0
621,939,0.0,18.811025974572622,1,21,0,0,1.0
622,939,0.0,18.811025974572622,1,21,0,5,1.0
623,940,0.0,17.953142325747013,1,75,0,5,1.0
624,939,0.0,18.717321278561947,1,123,0,5,1.0
625,923,0.0,18.080459947281504,2,18,0,0,2.0
626,923,0.0,18.080459947281504,2,18,0,5,2.0
627,923,0.0,18.080459947281504,2,18,2,9,1.0
628,923,0.0,18.080459947281504,2,103,0,5,1.0
629,923,0.0,18.080459947281504,2,103,3,6,1.0
630,939,0.0,19.071769476515392,2,122,0,0,1.0
631,942,0.0,15.575009329078043,3,1,0,0,1.0
632,942,0.0,15.611082089357655,3,52,0,0,1.0
633,942,0.0,15.647154849637264,3,100,0,5,1.0
634,159,0.0,12.295861330881824,4,125,0,5,1.0
635,940,0.0,17.953142325747013,5,48,0,0,1.0
636,940,0.0,17.953142325747013,5,48,0,5,1.0
637,940,0.0,17.953142325747013,5,71,2,11,1.0
638,940,0.0,17.953142325747013,5,89,0,5,1.0
639,940,0.0,17.953142325747013,5,98,2,11,1.0
640,938,0.0,17.577653842968704,6,0,0,5,1.0
641,938,0.0,17.731682022564396,6,69,0,0,1.0
642,938,0.0,17.731682022564396,6,69,0,5,1.0
643,941,0.0,18.26258581619126,6,94,0,0,1.0
644,941,0.0,18.42147189208757,7,14,0,5,1.0
645,941,0.0,18.58035796798388,7,39,0,5,2.0
646,941,0.0,18.73924404388019,7,133,0,0,1.0
647,941,0.0,18.73924404388019,7,133,0,5,1.0
648,904,0.0,17.506789839163293,8,9,0,0,1.0
649,904,0.0,17.506789839163293,8,51,2,9,1.0
650,904,0.0,17.506789839163293,8,51,2,11,1.0
651,904,0.0,17.506789839163293,8,72,1,0,1.0
652,904,0.0,17.506789839163293,8,72,1,10,1.0
653,950,0.0,16.729209515069126,9,86,2,11,1.0
654,159,0.0,12.295861330881824,10,88,0,5,1.0
655,937,0.0,15.983563022422727,11,8,0,5,2.0
656,937,0.0,15.983563022422727,11,8,1,0,1.0
657,940,0.0,17.953142325747013,11,47,0,5,1.0
658,937,0.0,15.983563022422727,11,54,0,0,1.0
659,937,0.0,15.983563022422727,11,81,1,0,1.0
660,940,0.0,17.953142325747013,12,6,0,5,1.0
661,940,0.0,17.953142325747013,12,93,0,5,3.0
662,940,0.0,17.953142325747013,12,93,2,11,1.0
663,910,0.0,15.357461875048612,13,43,0,0,2.0
664,910,0.0,15.357461875048612,13,43,0,5,2.0
665,159,0.0,12.295861330881824,13,95,2,11,2.0
666,159,0.0,12.295861330881824,14,70,0,5,1.0
667,937,0.0,15.983563022422727,15,55,0,0,1.0
668,937,0.0,15.983563022422727,15,55,2,11,1.0
669,937,0.0,15.983563022422727,15,79,0,5,2.0
670,937,0.0,15.983563022422727,15,79,1,0,1.0
671,937,0.0,15.983563022422727,15,101,0,0,2.0
672,937,0.0,15.983563022422727,15,101,0,5,2.0
673,937,0.0,15.983563022422727,15,101,2,11,1.0
674,937,0.0,15.983563022422727,15,108,0,0,1.0
675,937,0.0,15.983563022422727,15,112,0,5,1.0
676,904,0.0,17.66159879019424,0,34,0,0,1.0
677,904,0.0,17.66159879019424,0,50,1,0,1.0
678,904,0.0,17.66159879019424,0,119,2,11,1.0
679,940,0.0,17.852276360130578,1,12,0,0,1.0
680,940,0.0,17.852276360130578,1,65,0,5,1.0
681,940,0.0,17.852276360130578,1,75,0,1,1.0
682,940,0.0,17.852276360130578,1,75,0,5,1.0
683,923,0.0,18.73431647856342,2,111,0,0,2.0
684,942,0.0,14.896104614932533,3,1,0,5,1.0
685,942,0.0,15.003632065411274,3,32,0,0,1.0
686,942,0.0,15.111159515890016,4,58,0,5,1.0
687,159,0.0,14.483765886214572,4,125,2,11,1.0
688,940,0.0,17.852276360130578,5,19,0,0,1.0
689,940,0.0,17.852276360130578,5,49,0,5,1.0
690,940,0.0,17.852276360130578,5,71,0,5,1.0
691,940,0.0,17.852276360130578,5,89,0,5,1.0
692,940,0.0,17.852276360130578,5,98,0,5,2.0
693,940,0.0,17.852276360130578,5,98,2,11,1.0
694,938,0.0,17.810935597252378,6,5,0,0,1.0
695,938,0.0,17.810935597252378,6,5,0,5,1.0
696,938,0.0,17.810935597252378,6,69,0,5,2.0
697,940,0.0,17.852276360130578,6,91,0,0,1.0
698,941,0.0,17.502294811694476,6,94,0,0,1.0
699,938,0.0,18.1765385894762,6,109,0,0,2.0
700,941,0.0,17.853627018507456,7,14,0,0,2.0
701,941,0.0,18.029293121913945,7,15,0,5,1.0
702,941,0.0,18.204959225320437,7,39,0,0,2.0
703,941,0.0,18.204959225320437,7,39,0,5,1.0
704,941,0.0,18.204959225320437,7,39,2,11,2.0
705,941,0.0,18.38062532872693,7,46,1,0,1.0
706,941,0.0,18.556291432133413,7,133,0,5,1.0
707,941,0.0,18.556291432133413,7,133,2,11,1.0
708,904,0.0,17.66159879019424,8,9,0,5,1.0
709,904,0.0,17.66159879019424,8,51,0,5,1.0
710,938,0.0,19.273347566147656,8,114,0,0,1.0
711,904,0.0,17.66159879019424,8,132,0,5,2.0
712,159,0.0,14.483765886214572,9,3,0,5,2.0
713,950,0.0,16.39877588832335,9,28,0,5,1.0
714,950,0.0,16.39877588832335,9,86,2,11,1.0
715,950,0.0,16.39877588832335,9,105,0,5,1.0
716,950,0.0,16.39877588832335,9,105,1,0,1.0
717,950,0.0,16.39877588832335,9,131,0,5,2.0
718,159,0.0,14.483765886214572,10,20,0,5,1.0
719,159,0.0,14.483765886214572,10,42,0,0,1.0
720,159,0.0,14.483765886214572,10,88,0,5,1.0
721,159,0.0,14.483765886214572,10,90,0,0,1.0
722,159,0.0,14.483765886214572,10,90,0,5,1.0
723,159,0.0,14.483765886214572,10,127,0,5,2.0
724,937,0.0,16.53818596170317,11,22,0,0,1.0
725,937,0.0,16.53818596170317,11,22,0,5,1.0
726,940,0.0,17.852276360130578,11,47,0,0,1.0
727,940,0.0,17.852276360130578,11,47,0,5,2.0
728,940,0.0,17.852276360130578,12,6,0,5,2.0
729,940,0.0,17.852276360130578,12,93,0,1,1.0
730,940,0.0,17.852276360130578,12,93,0,5,3.0
731,940,0.0,17.852276360130578,12,93,2,11,4.0
732,159,0.0,14.483765886214572,13,63,1,0,1.0
733,937,0.0,16.53818596170317,15,55,0,5,3.0
734,937,0.0,16.53818596170317,15,55,2,9,1.0
735,937,0.0,16.53818596170317,15,56,0,0,1.0
736,937,0.0,16.53818596170317,15,101,0,0,1.0
737,937,0.0,16.53818596170317,15,117,0,0,1.0
738,937,0.0,16.53818596170317,15,117,0,5,1.0
739,904,0.0,15.316359273337028,0,33,1,0,1.0
740,904,0.0,15.316359273337028,0,50,0,5,1.0
741,937,0.0,15.930075832614179,0,79,2,11,1.0
742,940,0.0,15.122733147916506,1,65,0,5,1.0
743,940,0.0,15.122733147916506,1,65,2,11,1.0
744,923,0.0,17.648146573839995,2,18,2,9,1.0
745,923,0.0,17.648146573839995,2,111,0,5,1.0
746,942,0.0,13.780136249197925,3,1,0,5,2.0
747,942,0.0,13.780136249197925,3,1,2,11,1.0
748,942,0.0,13.757495056926727,3,32,0,0,1.0
749,942,0.0,13.757495056926727,3,32,0,5,2.0
750,942,0.0,13.734853864655529,3,52,0,5,1.0
751,942,0.0,13.71221267238433,3,100,0,5,1.0
752,942,0.0,13.689571480113129,4,58,0,5,2.0
753,942,0.0,13.689571480113129,4,58,2,11,1.0
754,159,0.0,12.618415437382499,4,82,0,5,1.0
755,159,0.0,12.618415437382499,4,125,0,0,1.0
756,940,0.0,15.122733147916506,5,48,0,5,1.0
757,940,0.0,15.122733147916506,5,49,0,5,2.0
758,940,0.0,15.122733147916506,5,49,2,11,1.0
759,940,0.0,15.122733147916506,5,62,0,0,1.0
760,940,0.0,15.122733147916506,5,71,0,0,1.0
761,940,0.0,15.122733147916506,5,80,0,0,2.0
762,940,0.0,15.122733147916506,5,80,0,5,1.0
763,940,0.0,15.122733147916506,5,80,1,0,1.0
764,940,0.0,15.122733147916506,5,80,2,11,1.0
765,938,0.0,15.049972877232609,6,5,0,0,2.0
766,938,0.0,15.049972877232609,6,5,0,5,2.0
767,938,0.0,15.049972877232609,6,67,0,0,1.0
768,938,0.0,15.049972877232609,6,69,0,0,1.0
769,938,0.0,15.049972877232609,6,69,0,5,1.0
770,940,0.0,15.122733147916506,6,91,0,5,1.0
771,941,0.0,15.62380252963385,6,126,0,5,1.0
772,941,0.0,15.92234598626591,7,15,0,5,2.0
773,941,0.0,16.220889442897974,7,133,0,5,1.0
774,904,0.0,15.316359273337028,8,51,0,5,1.0
775,938,0.0,16.194259392474965,8,114,0,0,1.0
776,159,0.0,12.618415437382499,9,3,0,5,1.0
777,950,0.0,14.651478505208676,9,28,0,5,2.0
778,950,0.0,14.651478505208676,9,28,1,10,1.0
779,950,0.0,14.651478505208676,9,30,0,0,1.0
780,950,0.0,14.651478505208676,9,86,0,5,2.0
781,950,0.0,14.651478505208676,9,131,0,0,1.0
782,159,0.0,12.618415437382499,10,74,0,0,1.0
783,159,0.0,12.618415437382499,10,88,0,0,1.0
784,937,0.0,15.930075832614179,11,8,0,0,3.0
785,937,0.0,15.930075832614179,11,8,1,10,1.0
786,937,0.0,15.930075832614179,11,8,2,9,1.0
787,937,0.0,15.930075832614179,11,22,0,0,1.0
788,937,0.0,15.930075832614179,11,54,1,10,1.0
789,940,0.0,15.122733147916506,12,6,0,0,1.0
790,940,0.0,15.122733147916506,12,93,0,0,2.0
791,940,0.0,15.122733147916506,12,93,2,11,1.0
792,159,0.0,12.618415437382499,13,124,0,5,1.0
793,159,0.0,12.618415437382499,14,23,0,0,1.0
794,937,0.0,15.930075832614179,15,56,0,0,1.0
795,937,0.0,15.930075832614179,15,56,1,0,1.0
796,937,0.0,15.930075832614179,15,56,2,11,1.0
797,937,0.0,15.930075832614179,15,101,0,5,2.0
798,937,0.0,15.930075832614179,15,108,0,5,1.0
799,937,0.0,15.930075832614179,15,112,0,5,1.0
800,937,0.0,15.930075832614179,15,117,0,5,2.0
801,904,0.0,14.580218364868344,0,50,1,0,1.0
802,950,0.0,12.662970245737787,0,87,2,9,1.0
803,950,0.0,12.662970245737787,0,134,0,5,2.0
804,940,0.0,14.77331268599531,1,12,0,0,1.0
805,940,0.0,14.77331268599531,1,12,2,4,1.0
806,939,0.0,14.227177024821227,1,21,0,5,1.0
807,939,0.0,14.227177024821227,1,21,1,0,1.0
808,939,0.0,14.227177024821227,1,25,0,5,1.0
809,940,0.0,14.77331268599531,1,107,0,5,2.0
810,923,0.0,15.929514437867043,2,18,0,5,1.0
811,923,0.0,15.929514437867043,2,111,0,0,1.0
812,942,0.0,13.070342126963808,3,32,0,0,1.0
813,942,0.0,13.070342126963808,3,32,0,5,1.0
814,942,0.0,12.937874622211133,3,52,0,0,2.0
815,942,0.0,12.937874622211133,3,52,0,5,1.0
816,940,0.0,14.77331268599531,5,48,0,5,5.0
817,940,0.0,14.77331268599531,5,89,0,0,1.0
818,940,0.0,14.77331268599531,5,98,0,5,1.0
819,940,0.0,14.77331268599531,5,98,2,11,2.0
820,938,0.0,14.22923547064722,6,29,0,0,1.0
821,938,0.0,14.22923547064722,6,69,0,5,1.0
822,940,0.0,14.77331268599531,6,91,0,5,1.0
823,938,0.0,14.473106008280615,6,109,2,9,1.0
824,941,0.0,15.205472410048746,7,14,0,5,1.0
825,941,0.0,15.471713075518583,7,15,0,0,1.0
826,941,0.0,15.73795374098842,7,46,0,5,1.0
827,904,0.0,14.580218364868344,8,2,0,0,1.0
828,904,0.0,14.580218364868344,8,2,2,11,1.0
829,904,0.0,14.580218364868344,8,9,0,5,1.0
830,904,0.0,14.580218364868344,8,40,0,0,1.0
831,904,0.0,14.580218364868344,8,51,0,5,1.0
832,904,0.0,14.580218364868344,8,51,2,11,1.0
833,938,0.0,15.448588158814198,8,114,0,0,1.0
834,904,0.0,14.580218364868344,8,132,0,0,2.0
835,159,0.0,11.631750255394307,9,3,0,0,1.0
836,950,0.0,12.662970245737787,9,28,0,5,1.0
837,950,0.0,12.662970245737787,9,30,2,11,1.0
838,950,0.0,12.662970245737787,9,86,0,0,1.0
839,950,0.0,12.662970245737787,9,86,2,11,1.0
840,950,0.0,12.662970245737787,9,131,0,5,1.0
841,159,0.0,11.631750255394307,10,42,0,5,1.0
842,159,0.0,11.631750255394307,10,68,0,5,1.0
843,159,0.0,11.631750255394307,10,74,0,5,1.0
844,159,0.0,11.631750255394307,10,74,1,8,1.0
845,937,0.0,14.44311878240008,11,22,0,0,1.0
846,937,0.0,14.44311878240008,11,54,0,5,2.0
847,937,0.0,14.44311878240008,11,81,0,0,1.0
848,940,0.0,14.77331268599531,12,6,0,5,1.0
849,940,0.0,14.77331268599531,12,93,2,11,3.0
850,159,0.0,11.631750255394307,13,24,2,11,1.0
851,159,0.0,11.631750255394307,13,63,1,0,2.0
852,159,0.0,11.631750255394307,13,124,0,0,2.0
853,159,0.0,11.631750255394307,14,70,0,0,1.0
854,937,0.0,14.44311878240008,15,56,0,5,1.0
855,940,0.0,14.77331268599531,15,76,0,5,1.0
856,940,0.0,14.77331268599531,15,76,1,0,1.0
857,937,0.0,14.44311878240008,15,101,0,5,1.0
858,937,0.0,14.44311878240008,15,112,0,0,2.0
859,937,0.0,14.44311878240008,15,117,0,5,1.0
860,904,0.0,15.50672774253594,0,11,0,5,1.0
861,904,0.0,15.50672774253594,0,33,0,0,1.0
862,904,0.0,15.50672774253594,0,33,0,5,1.0
863,921,0.0,15.00448661292008,0,38,0,5,1.0
864,904,0.0,15.50672774253594,0,50,1,0,1.0
865,904,0.0,15.50672774253594,0,57,0,0,1.0
866,940,0.0,16.29838701018732,1,12,0,0,2.0
867,940,0.0,16.29838701018732,1,65,0,5,2.0
868,939,0.0,14.593387229681646,1,77,0,0,1.0
869,940,0.0,16.29838701018732,1,107,0,0,1.0
870,923,0.0,16.7871129170579,2,18,0,0,2.0
871,923,0.0,16.7871129170579,2,18,0,5,1.0
872,923,0.0,16.7871129170579,2,18,1,0,1.0
873,923,0.0,16.7871129170579,2,111,0,5,1.0
874,942,0.0,16.901286188650516,3,1,0,0,2.0
875,942,0.0,16.85304412834562,3,32,0,0,1.0
876,942,0.0,16.85304412834562,3,32,0,5,1.0
877,942,0.0,16.804802068040726,3,52,0,0,1.0
878,942,0.0,16.75656000773583,3,99,0,0,1.0
879,942,0.0,16.708317947430935,3,100,0,0,1.0
880,159,0.0,16.03651842481181,4,125,0,5,3.0
881,940,0.0,16.29838701018732,5,19,0,5,1.0
882,940,0.0,16.29838701018732,5,71,0,0,1.0
883,940,0.0,16.29838701018732,5,80,2,11,1.0
884,940,0.0,16.29838701018732,5,89,0,0,1.0
885,940,0.0,16.29838701018732,5,89,2,9,1.0
886,940,0.0,16.29838701018732,5,98,0,5,1.0
887,938,0.0,16.602556699580287,6,0,0,5,1.0
888,942,0.0,16.61598368147103,6,60,2,9,2.0
889,938,0.0,16.901139575695293,6,69,0,0,1.0
890,938,0.0,17.050431013752792,6,109,0,0,1.0
891,941,0.0,15.855334570854296,7,14,0,5,2.0
892,941,0.0,15.997395481563132,7,15,0,5,1.0
893,941,0.0,16.139456392271967,7,46,2,11,1.0
894,941,0.0,16.2815173029808,7,133,2,11,1.0
895,904,0.0,15.50672774253594,8,2,2,11,1.0
896,904,0.0,15.50672774253594,8,9,0,5,2.0
897,904,0.0,15.50672774253594,8,40,0,5,1.0
898,904,0.0,15.50672774253594,8,72,0,0,2.0
899,904,0.0,15.50672774253594,8,132,0,0,1.0
900,950,0.0,16.535563136768612,9,10,0,0,1.0
901,950,0.0,16.535563136768612,9,10,0,5,1.0
902,159,0.0,16.03651842481181,9,13,0,5,2.0
903,950,0.0,16.535563136768612,9,28,0,5,2.0
904,950,0.0,16.535563136768612,9,86,2,11,3.0
905,950,0.0,16.535563136768612,9,131,0,5,1.0
906,159,0.0,16.03651842481181,10,20,0,0,1.0
907,159,0.0,16.03651842481181,10,74,0,0,1.0
908,937,0.0,16.287428570901792,11,54,0,0,1.0
909,940,0.0,16.29838701018732,12,6,0,5,1.0
910,940,0.0,16.29838701018732,12,93,0,5,1.0
911,159,0.0,16.03651842481181,14,23,0,5,1.0
912,159,0.0,16.03651842481181,14,70,0,0,1.0
913,937,0.0,16.287428570901792,15,56,0,0,1.0
914,937,0.0,16.287428570901792,15,101,0,0,2.0
915,937,0.0,16.287428570901792,15,101,0,5,2.0
916,937,0.0,16.287428570901792,15,101,1,0,1.0
917,937,0.0,16.287428570901792,15,101,2,11,1.0
918,937,0.0,16.287428570901792,15,112,0,0,1.0
919,937,0.0,16.287428570901792,15,112,2,11,1.0
920,904,12.0,13.254916889292657,0,4,0,0,1.0
921,904,12.0,13.254916889292657,0,50,0,5,3.0
922,904,12.0,13.254916889292657,0,116,1,0,1.0
923,904,12.0,13.254916889292657,0,119,0,0,1.0
924,940,11.5,15.044975679342107,1,16,2,9,1.0
925,940,11.5,15.044975679342107,1,65,0,5,1.0
926,940,11.5,15.044975679342107,1,65,2,11,1.0
927,939,10.0,15.359595125368603,1,77,1,0,2.0
928,923,12.0,15.140165709845915,2,103,0,5,1.0
929,923,12.0,15.140165709845915,2,106,1,0,1.0
930,923,12.0,15.140165709845915,2,111,2,9,2.0
931,939,10.0,15.66238550021405,2,122,1,0,1.0
932,942,16.0,14.291277650615257,3,1,0,0,1.0
933,942,16.0,14.33157556327252,3,32,0,0,2.0
934,942,16.0,14.33157556327252,3,32,0,5,1.0
935,942,16.0,14.371873475929782,3,52,0,0,1.0
936,942,16.0,14.371873475929782,3,52,0,5,2.0
937,942,16.0,14.41217138858704,3,99,1,0,1.0
938,942,16.0,14.452469301244303,3,100,2,9,1.0
939,942,16.0,14.492767213901562,4,58,0,0,3.0
940,159,14.8,12.755353649827121,4,82,1,0,1.0
941,942,16.0,14.533065126558824,4,113,0,5,1.0
942,159,14.8,12.755353649827121,4,125,1,0,1.0
943,940,11.5,15.044975679342107,5,49,2,11,2.0
944,940,11.5,15.044975679342107,5,71,0,0,1.0
945,940,11.5,15.044975679342107,5,71,2,11,1.0
946,940,11.5,15.044975679342107,5,98,1,0,1.0
947,940,11.5,15.044975679342107,5,129,0,1,1.0
948,938,13.5,15.585812492483624,6,0,0,0,1.0
949,938,13.5,15.585812492483624,6,0,0,5,3.0
950,938,13.5,15.585812492483624,6,0,2,11,1.0
951,938,13.5,15.644393617264155,6,5,0,0,1.0
952,938,13.5,15.702974742044683,6,29,0,5,1.0
953,942,16.0,13.900372804988642,6,60,0,5,2.0
954,938,13.5,15.820136991605741,6,67,0,0,1.0
955,938,13.5,15.878718116386272,6,69,0,5,1.0
956,938,13.5,15.9372992411668,6,109,0,0,2.0
957,938,13.5,15.9372992411668,6,109,0,5,1.0
958,941,9.0,14.743602097044842,7,14,1,10,1.0
959,941,9.0,14.800540192662528,7,15,0,5,1.0
960,941,9.0,14.857478288280216,7,39,0,5,1.0
961,941,9.0,14.857478288280216,7,39,2,11,1.0
962,941,9.0,14.914416383897905,7,133,2,11,2.0
963,904,12.0,13.254916889292657,8,2,0,0,2.0
964,904,12.0,13.254916889292657,8,2,0,5,1.0
965,904,12.0,13.254916889292657,8,2,1,0,1.0
966,904,12.0,13.254916889292657,8,51,0,0,2.0
967,904,12.0,13.254916889292657,8,51,2,11,1.0
968,904,12.0,13.254916889292657,8,92,0,0,1.0
969,938,13.5,16.13893482535613,8,114,2,11,1.0
970,950,13.5,11.341263961778358,9,10,0,5,1.0
971,950,13.5,11.341263961778358,9,28,0,0,1.0
972,950,13.5,11.341263961778358,9,28,0,5,3.0
973,950,13.5,11.341263961778358,9,30,0,5,1.0
974,950,13.5,11.341263961778358,9,86,0,5,2.0
975,950,13.5,11.341263961778358,9,105,0,5,1.0
976,950,13.5,11.341263961778358,9,105,1,0,1.0
977,950,13.5,11.341263961778358,9,131,0,5,1.0
978,950,13.5,11.341263961778358,9,131,1,0,1.0
979,159,14.8,12.755353649827121,10,42,1,0,1.0
980,937,16.0,16.860141027358,11,8,0,0,1.0
981,937,16.0,16.860141027358,11,8,0,5,2.0
982,940,11.5,15.044975679342107,12,6,0,0,1.0
983,940,11.5,15.044975679342107,12,93,0,5,6.0
984,910,17.0,12.812722518864799,13,43,2,11,1.0
985,159,14.8,12.755353649827121,13,124,0,5,1.0
986,159,14.8,12.755353649827121,14,23,0,5,1.0
987,159,14.8,12.755353649827121,14,41,0,0,1.0
988,159,14.8,12.755353649827121,14,118,0,5,1.0
989,937,16.0,16.860141027358,15,55,0,5,1.0
990,937,16.0,16.860141027358,15,56,0,5,2.0
991,940,11.5,15.044975679342107,15,76,0,0,2.0
992,937,16.0,16.860141027358,15,79,2,11,1.0
993,937,16.0,16.860141027358,15,101,0,5,1.0
